Date,Sales,Year,Month,Day,DayOfWeek,Week,Quarter,DayOfYear,IsWeekend,Lag_1,Lag_7,Lag_30,RollingMean_7,RollingMean_30,RollingStd_7,ExpandingMean,Z_Score,Anomaly,Anomaly Type
2018-02-17,2964.8174,2018,2,17,5,7,1,48,1,1337.442,2263.012,33.74,1215.3466285714287,1681.6623133333333,853.3463566477575,1693.842916029724,0.4744394380062059,False,Normal
2018-02-18,287.326,2018,2,18,6,7,1,49,1,2964.8174,904.354,3395.59,1127.1997714285715,1578.0535133333333,920.0830414952782,1692.3513816542948,-0.6856055970619405,False,Normal
2018-02-19,1314.59,2018,2,19,0,8,1,50,0,287.326,773.7639999999999,892.98,1204.4606285714287,1592.1071799999997,908.0868527107608,1691.9512106991524,-0.24053507212795025,False,Normal
2018-02-20,1150.29,2018,2,20,1,8,1,51,0,1314.59,227.103,274.491,1336.3444857142856,1621.30048,803.5010322380557,1691.3780242328041,-0.3117193901286342,False,Normal
2018-02-21,47.904,2018,2,21,2,8,1,52,0,1150.29,1241.516,848.52,1165.8284857142858,1594.61328,941.7395210087309,1689.6407366807612,-0.7893371356155604,False,Normal
2018-02-23,117.79999999999998,2018,2,23,4,8,1,54,0,47.904,1058.43,4619.33,1031.4527714285714,1444.5622800000003,1023.2034170995203,1687.9809259767687,-0.7590541222803455,False,Normal
2018-02-24,1448.676,2018,2,24,5,8,1,55,1,117.79999999999998,1337.442,697.338,1047.3433428571427,1469.60688,1029.5913136790696,1687.7284946202533,-0.18244121659879806,False,Normal
2018-02-25,430.49199999999996,2018,2,25,6,8,1,56,1,1448.676,2964.8174,2140.28,685.2968571428571,1412.6139466666668,598.1366697033197,1686.403693256059,-0.6235777573121783,False,Normal
2018-02-26,2467.5099999999998,2018,2,26,0,9,1,57,0,430.49199999999996,287.326,6230.2919999999995,996.7517142857142,1287.1878800000002,864.6269755444872,1687.2259104210525,0.2589769419277316,False,Normal
2018-02-28,17.62,2018,2,28,2,9,1,59,0,2467.5099999999998,1314.59,2013.715,811.4702857142856,1220.65138,922.21220665991,1685.470278548896,-0.8024579261592775,False,Normal
2018-03-02,1450.126,2018,3,2,4,9,1,61,0,17.62,1150.29,767.838,854.304,1243.3943133333335,947.1968607176136,1685.2230681722688,-0.18181299224638786,False,Normal
2018-03-03,2000.1039999999998,2018,3,3,5,9,1,62,1,1450.126,47.904,2546.643,1133.1897142857142,1225.1763466666669,957.5339285800134,1685.5534783840503,0.056469471815572846,False,Normal
2018-03-04,228.822,2018,3,4,6,9,1,63,1,2000.1039999999998,117.79999999999998,4212.372,1149.05,1092.3913466666668,938.6454066380105,1684.0265061844864,-0.7109529332780816,False,Normal
2018-03-05,1240.02,2018,3,5,0,10,1,64,0,228.822,1448.676,450.334,1119.242,1118.7142133333332,930.8250264677224,1683.5615779057591,-0.27284313416879624,False,Normal
2018-03-06,778.236,2018,3,6,1,10,1,65,0,1240.02,430.49199999999996,418.66599999999994,1168.9197142857142,1130.6998800000001,896.5902800658398,1682.614584623431,-0.47291482682629987,False,Normal
2018-03-07,166.59,2018,3,7,2,10,1,66,0,778.236,2467.5099999999998,3055.2799999999997,840.2168571428571,1034.4102133333333,751.138461468398,1681.0304419017764,-0.7379154559671783,False,Normal
2018-03-08,843.1,2018,3,8,3,10,1,67,0,166.59,17.62,331.914,958.1425714285714,1051.4497466666667,659.703384646657,1680.1557754697285,-0.4448119686230353,False,Normal
2018-03-09,710.804,2018,3,9,4,10,1,68,0,843.1,1450.126,1007.52,852.5251428571428,1041.5592133333334,626.1382595836525,1679.144981126173,-0.5021302920205915,False,Normal
2018-03-10,1252.952,2018,3,10,5,10,1,69,1,710.804,2000.1039999999998,158.642,745.7891428571429,1078.0362133333333,431.2677318817688,1678.7010301041666,-0.26724023946164566,False,Normal
2018-03-11,1973.708,2018,3,11,6,10,1,70,1,1252.952,228.822,3749.335,995.0585714285714,1018.8486466666668,565.9113735332196,1679.0080092611863,0.045033189052663326,False,Normal
2018-03-12,353.28,2018,3,12,0,11,1,71,0,1973.708,1240.02,913.354,868.3814285714286,1000.1795133333333,600.149709067875,1677.6299136174634,-0.6570304874489331,False,Normal
2018-03-13,4791.35,2018,3,13,1,11,1,72,0,353.28,778.236,922.327,1441.6834285714285,1129.1469466666667,1593.8375059094292,1680.8632678089305,1.2657996171724633,False,Normal
2018-03-14,49.616,2018,3,14,2,11,1,73,0,4791.35,166.59,32.67,1424.9728571428573,1129.7118133333336,1609.9659283756432,1679.171102593361,-0.7885953976215423,False,Normal
2018-03-16,2014.381,2018,3,16,4,11,1,75,0,49.616,843.1,2263.012,1592.2987142857144,1121.4241133333335,1600.2490474344536,1679.5184703626942,0.06265509876685577,False,Normal
2018-03-17,542.746,2018,3,17,5,11,1,76,1,2014.381,710.804,904.354,1568.2904285714285,1109.3705133333335,1616.8526663015991,1678.3416872670807,-0.5749427942394529,False,Normal
2018-03-18,1027.758,2018,3,18,6,11,1,77,1,542.746,1252.952,773.7639999999999,1536.1198571428572,1117.83698,1626.3849292885066,1677.6689016546018,-0.36480738071451246,False,Normal
2018-03-19,2157.308,2018,3,19,0,12,1,78,0,1027.758,1973.708,227.103,1562.3484285714287,1182.1771466666667,1636.0696495791135,1678.1643965909093,0.1245793898130137,False,Normal
2018-03-20,899.568,2018,3,20,1,12,1,79,0,2157.308,353.28,1241.516,1640.3895714285716,1170.77888,1580.882764013171,1677.3608915376678,-0.4203467460493127,False,Normal
2018-03-21,3332.636,2018,3,21,2,12,1,80,0,899.568,4791.35,1058.43,1432.0018571428573,1246.5857466666666,1127.409283686621,1679.0673607216495,0.6337998530333901,False,Normal
2018-03-23,14816.068,2018,3,23,4,12,1,82,0,3332.636,49.616,1337.442,3541.495,1695.8732799999998,5061.271526301039,1692.5967125643667,5.6090906334790995,True,High Sales
2018-03-24,1257.298,2018,3,24,5,12,1,83,1,14816.068,2014.381,2964.8174,3433.3402857142855,1638.9559666666667,5107.223861811348,1692.148874382716,-0.26535729943711145,False,Normal
2018-03-25,3567.026,2018,3,25,6,12,1,84,1,1257.298,542.746,287.326,3865.380285714286,1748.2793,4947.358555538017,1694.0757779033916,0.7353512364550597,False,Normal
2018-03-26,3252.88,2018,3,26,0,13,1,85,0,3567.026,1027.758,1314.59,4183.254857142857,1812.8889666666666,4804.0588173582055,1695.676192915811,0.5992449141017862,False,Normal
2018-03-27,2933.516,2018,3,27,1,13,1,86,0,3252.88,2157.308,1150.29,4294.141714285714,1872.3298333333332,4758.242007319147,1696.9457722051282,0.460877850596184,False,Normal
2018-03-28,1504.702,2018,3,28,2,13,1,87,0,2933.516,899.568,47.904,4380.5894285714285,1920.8897666666667,4691.317028441615,1696.748801127049,-0.158167494138017,False,Normal
2018-03-29,81.4,2018,3,29,3,13,1,88,0,1504.702,3332.636,117.79999999999998,3916.1271428571426,1919.6764333333333,4965.304281015191,1695.0954246673489,-0.7748247198167112,False,Normal
2018-03-30,656.407,2018,3,30,4,13,1,89,0,81.4,14816.068,1448.676,1893.3184285714285,1893.267466666667,1360.1628993623967,1694.0333710633947,-0.5256982369158026,False,Normal
2018-03-31,4981.010799999999,2018,3,31,5,13,1,90,1,656.407,1257.298,430.49199999999996,2425.2774,2044.9514266666667,1743.976225031281,1697.39085566905,1.347971709074253,False,Normal
2018-04-01,5972.988,2018,4,1,6,13,2,91,1,4981.010799999999,3567.026,2467.5099999999998,2768.986257142857,2161.800693333333,2187.2520288879764,1701.7537098979592,1.7777539394712591,False,Normal
2018-04-02,822.97,2018,4,2,0,14,2,92,0,5972.988,3252.88,17.62,2421.856257142857,2188.6456933333334,2288.1491824775253,1700.8579059123342,-0.4535334556671848,False,Normal
2018-04-03,32.528,2018,4,3,1,14,2,93,0,822.97,2933.516,1450.126,2007.4294000000002,2141.392426666667,2437.847635931709,1699.1589956211812,-0.7959989133001526,False,Normal
2018-04-04,808.47,2018,4,4,2,14,2,94,0,32.528,1504.702,2000.1039999999998,1907.9676857142856,2101.6712933333333,2475.6859975901616,1698.2529030518822,-0.45981569919128656,False,Normal
2018-04-06,114.41999999999999,2018,4,6,4,14,2,96,0,808.47,81.4,228.822,1912.6848285714284,2097.8578933333333,2471.6537979782634,1696.6433167682926,-0.7605185349087222,False,Normal
2018-04-07,1971.2905,2018,4,7,5,14,2,97,1,114.41999999999999,656.407,1240.02,2100.525328571429,2122.2335766666665,2409.448320343751,1696.922146395939,0.04398578741683463,False,Normal
2018-04-08,6401.93,2018,4,8,6,14,2,98,1,1971.2905,4981.010799999999,778.236,2303.513785714286,2309.6900433333335,2730.9675529192873,1701.6939596348884,1.9635965671757594,False,Normal
2018-04-09,1626.71,2018,4,9,0,15,2,99,0,6401.93,5972.988,166.59,1682.6169285714284,2358.3607100000004,2200.1338843794647,1701.6179880445795,-0.10530653083535452,False,Normal
2018-04-10,755.529,2018,4,10,1,15,2,100,0,1626.71,822.97,843.1,1672.9825,2355.441676666667,2204.6686858109133,1700.6604080971658,-0.4827528201850432,False,Normal
2018-04-11,319.806,2018,4,11,2,15,2,101,0,755.529,32.528,710.804,1714.0222142857142,2342.4084099999995,2171.466092747507,1699.2641953488371,-0.6715333715679525,False,Normal
2018-04-12,69.66,2018,4,12,3,15,2,102,0,319.806,808.47,1252.952,1608.4779285714287,2302.9653433333337,2239.699200672456,1697.6181305050504,-0.7799111707803632,False,Normal
2018-04-13,1345.8239999999998,2018,4,13,4,15,2,103,0,69.66,114.41999999999999,1973.708,1784.3927857142858,2282.035876666667,2149.328220261653,1697.2631414732593,-0.22700268631886106,False,Normal
2018-04-14,652.93,2018,4,14,5,15,2,104,1,1345.8239999999998,1971.2905,353.28,1596.0555714285713,2292.0242100000005,2187.6414897607397,1696.2103862903227,-0.527204675587065,False,Normal
2018-04-15,332.338,2018,4,15,6,15,2,105,1,652.93,6401.93,4791.35,728.9709999999999,2143.3904766666665,570.4318868789653,1694.8368994964753,-0.6661037801304324,False,Normal
2018-04-16,944.429,2018,4,16,0,16,2,106,0,332.338,1626.71,49.616,631.5022857142857,2173.217576666667,433.2707027562187,1694.081961971831,-0.40091035110209006,False,Normal
2018-04-17,3431.4590000000003,2018,4,17,1,16,2,107,0,944.429,755.529,2014.381,1013.778,2220.45351,1149.4761803454787,1695.8280695477386,0.6766157255701012,False,Normal
2018-04-20,1053.614,2018,4,20,4,16,2,110,0,3431.4590000000003,319.806,542.746,1118.6077142857143,2237.4824433333333,1108.3649987121587,1695.183276305221,-0.3536050573656039,False,Normal
2018-04-21,1254.564,2018,4,21,5,16,2,111,1,1053.614,69.66,1027.758,1287.8797142857143,2245.042643333333,1007.3446577225714,1694.7413311935807,-0.2665418272850351,False,Normal
2018-04-22,947.692,2018,4,22,6,16,2,112,1,1254.564,1345.8239999999998,2157.308,1231.0037142857143,2204.72211,1014.7401590000948,1693.9927847695392,-0.3994966296800801,False,Normal
2018-04-23,1199.222,2018,4,23,0,17,2,113,0,947.692,652.93,899.568,1309.0454285714288,2214.7105766666664,983.3948711614199,1693.4975187187188,-0.2905192011547482,False,Normal
2018-04-24,928.558,2018,4,24,1,17,2,114,0,1199.222,332.338,3332.636,1394.2197142857144,2134.5746433333334,907.5997195354745,1692.7325792000001,-0.40778659158284997,False,Normal
2018-04-25,678.113,2018,4,25,2,17,2,115,0,928.558,944.429,14816.068,1356.1745714285717,1663.3094766666668,934.7716846666816,1691.7189732267732,-0.5162939349893094,False,Normal
2018-04-26,61.608000000000004,2018,4,26,3,17,2,116,0,678.113,3431.4590000000003,1257.298,874.7672857142858,1623.4531433333334,406.12291652183643,1690.0921159680638,-0.7833997655980232,False,Normal
2018-04-27,576.5756,2018,4,27,4,17,2,117,0,61.608000000000004,1053.614,3567.026,806.6189428571428,1523.7714633333335,411.1037374605753,1688.98193000997,-0.560285843513732,False,Normal
2018-04-28,795.296,2018,4,28,5,17,2,118,1,576.5756,1254.564,3252.88,741.0092285714287,1441.8519966666668,361.33518379291934,1688.0918045816732,-0.4655234423765635,False,Normal
2018-04-29,1053.26,2018,4,29,6,17,2,119,1,795.296,947.692,2933.516,756.0903714285715,1379.1767966666666,373.40089725904903,1687.4601311442784,-0.35375843075922675,False,Normal
2018-04-30,1390.1260000000002,2018,4,30,0,18,2,120,0,1053.26,1199.222,1504.702,783.3623714285715,1375.3575966666665,415.7320019381032,1687.1645703777338,-0.2078084826909467,False,Normal
2018-05-01,4108.37,2018,5,1,1,18,2,121,0,1390.1260000000002,928.558,81.4,1237.6212285714287,1509.5899300000003,1330.8602968923017,1689.568945183714,0.9698929494420485,False,Normal
2018-05-02,399.11,2018,5,2,2,18,2,122,0,4108.37,678.113,656.407,1197.7636571428573,1501.0133633333332,1354.379687019457,1688.2887279761906,-0.6371742653310307,False,Normal
2018-05-03,1386.346,2018,5,3,3,18,2,123,0,399.11,61.608000000000004,4981.010799999999,1387.011942857143,1381.1912033333333,1258.310722551253,1687.989478493558,-0.20944619858895402,False,Normal
2018-05-04,1146.2450000000001,2018,5,4,4,18,2,124,0,1386.346,576.5756,5972.988,1468.3932857142859,1220.2997700000003,1214.8303339093102,1687.4530978217822,-0.3134719194427715,False,Normal
2018-05-05,185.123,2018,5,5,5,18,2,125,1,1146.2450000000001,795.296,822.97,1381.2257142857143,1199.0382033333335,1290.6982485407677,1685.9671135509395,-0.7298858822270281,False,Normal
2018-05-06,2991.4018,2018,5,6,6,18,2,126,1,185.123,1053.26,32.528,1658.1031142857141,1297.6673300000002,1410.9033552752153,1687.2570687747036,0.48595734660911155,False,Normal
2018-05-07,2549.468,2018,5,7,0,19,2,127,0,2991.4018,1390.1260000000002,808.47,1823.7234,1355.7005966666668,1441.9083847447992,1688.1082148075025,0.294485915358651,False,Normal
2018-05-08,3658.5540000000005,2018,5,8,1,19,2,128,0,2549.468,4108.37,114.41999999999999,1759.4639714285715,1473.8383966666665,1328.701563222949,1690.0514552268244,0.7750064906118865,False,Normal
2018-05-09,1078.222,2018,5,9,2,19,2,129,0,3658.5540000000005,399.11,1971.2905,1856.4799714285714,1444.0694466666669,1234.2561883532023,1689.448667586207,-0.3429434402179421,False,Normal
2018-05-11,449.469,2018,5,11,4,19,2,131,0,1078.222,1386.346,6401.93,1722.6404,1245.65408,1339.9995483455045,1688.2282151574805,-0.6153558169427383,False,Normal
2018-05-12,970.384,2018,5,12,5,19,2,132,1,449.469,1146.2450000000001,1626.71,1697.5174,1223.7765466666667,1354.180724995359,1687.522370304818,-0.3896651351939479,False,Normal
2018-05-13,3066.378,2018,5,13,6,19,2,133,1,970.384,185.123,755.529,2109.125257142857,1300.8048466666667,1251.887104890227,1688.876845383104,0.5184413981202672,False,Normal
2018-05-14,4182.062,2018,5,14,0,20,2,134,0,3066.378,2991.4018,319.806,2279.2195714285713,1429.5467133333334,1455.9909713483542,1691.3235432777233,1.0018206108060557,False,Normal
2018-05-15,421.264,2018,5,15,1,20,2,135,0,4182.062,2549.468,69.66,1975.1904285714284,1441.2668466666667,1604.7526759701186,1690.0783868627452,-0.6275758637425515,False,Normal
2018-05-16,221.024,2018,5,16,2,20,2,136,0,421.264,3658.5540000000005,1345.8239999999998,1484.1147142857142,1403.7735133333333,1527.889958493152,1688.6395480901078,-0.7143314805195263,False,Normal
2018-05-18,1830.508,2018,5,18,4,20,2,138,0,221.024,1078.222,652.93,1591.5841428571428,1443.0261133333333,1521.023669436731,1688.778362622309,-0.017009381475017408,False,Normal
2018-05-19,4919.182,2018,5,19,5,20,2,139,1,1830.508,449.469,332.338,2230.1145714285713,1595.9209133333336,1861.69773592804,1691.9361374389052,1.321183876080944,False,Normal
2018-05-20,2997.578,2018,5,20,6,20,2,140,1,4919.182,970.384,944.429,2519.713714285714,1664.3592133333334,1789.344205593922,1693.2111783203125,0.4886332357438396,False,Normal
2018-05-21,538.02,2018,5,21,0,21,2,141,0,2997.578,3066.378,3431.4590000000003,2158.519714285714,1567.9112466666668,1911.61173328805,1692.0841625365854,-0.5769903723701361,False,Normal
2018-05-22,336.56199999999995,2018,5,22,1,21,2,142,0,538.02,4182.062,1053.614,1609.1625714285715,1544.0095133333334,1781.2827845301788,1690.7629908382066,-0.6642736976031354,False,Normal
2018-05-23,241.436,2018,5,23,2,21,2,143,0,336.56199999999995,421.264,1254.564,1583.4728571428573,1510.2385800000002,1802.4410937684236,1689.3517668938657,-0.7054878146702873,False,Normal
2018-05-25,886.026,2018,5,25,4,21,2,145,0,241.436,221.024,947.692,1678.4731428571429,1508.1830466666665,1734.923304224074,1688.5703215953306,-0.42621392824264964,False,Normal
2018-05-26,270.24,2018,5,26,5,21,2,146,1,886.026,1830.508,1199.222,1455.5777142857144,1477.2169800000001,1810.7080848638209,1687.191963654033,-0.6930082462242027,False,Normal
2018-05-27,2084.908,2018,5,27,6,21,2,147,1,270.24,4919.182,928.558,1050.6814285714286,1515.76198,1074.2359732037085,1687.5780957281554,0.09321149800991252,False,Normal
2018-05-28,1480.103,2018,5,28,0,22,2,148,0,2084.908,2997.578,678.113,833.8992857142856,1542.49498,705.8012823126658,1687.376858971872,-0.1688252119621121,False,Normal
2018-05-29,691.108,2018,5,29,1,22,2,149,0,1480.103,538.02,61.608000000000004,855.769,1563.4783133333333,697.4273569610185,1686.4114821705427,-0.510663745017192,False,Normal
2018-05-30,736.8904,2018,5,30,2,22,2,150,0,691.108,336.56199999999995,576.5756,912.9587714285715,1568.82214,663.3363943508587,1685.4922942884803,-0.49082814598837576,False,Normal
2018-06-01,586.042,2018,6,1,4,22,2,152,0,736.8904,241.436,795.296,962.1881999999999,1561.8470066666666,616.3140458746491,1684.428996131528,-0.5561844483346593,False,Normal
2018-06-02,135.70600000000002,2018,6,2,5,22,2,153,1,586.042,886.026,1053.26,854.9996285714286,1531.2618733333334,692.3275279986086,1682.9326454106279,-0.7512962014153408,False,Normal
2018-06-03,2952.036,2018,6,3,6,22,2,154,1,135.70600000000002,270.24,1390.1260000000002,1238.1133428571427,1583.32554,991.9752457864679,1684.1576486486488,0.46890179198007126,False,Normal
2018-06-04,279.414,2018,6,4,0,23,2,155,0,2952.036,2084.908,4108.37,980.1856285714285,1455.6936733333334,969.574273205444,1682.803026036644,-0.6890335357352296,False,Normal
2018-06-05,491.11199999999997,2018,6,5,1,23,2,156,0,279.414,1480.103,399.11,838.9012,1458.7604066666668,956.5556470293012,1681.6549614643545,-0.5973136467996922,False,Normal
2018-06-06,31.349999999999998,2018,6,6,2,23,2,157,0,491.11199999999997,691.108,1386.346,744.6500571428571,1413.5938733333335,1004.8304500700541,1680.066602502406,-0.7965092914292142,False,Normal
2018-06-08,2227.038,2018,6,8,4,23,2,159,0,31.349999999999998,736.8904,1146.2450000000001,957.5282857142856,1449.6203066666667,1150.2390490516325,1680.5925365384614,0.15479048229133197,False,Normal
2018-06-09,939.1329999999999,2018,6,9,5,23,2,160,1,2227.038,586.042,185.123,1007.9698571428571,1474.753973333333,1138.9194499571843,1679.880279538905,-0.4032048863919965,False,Normal
2018-06-10,2513.3430000000003,2018,6,10,6,23,2,161,1,939.1329999999999,135.70600000000002,2991.4018,1347.6322857142857,1458.8186799999999,1188.874480760496,1680.6801477927063,0.2788344638201563,False,Normal
2018-06-11,1580.894,2018,6,11,0,24,2,162,0,2513.3430000000003,2952.036,2549.468,1151.7548571428572,1426.5328799999997,974.0173822706877,1680.5844755512944,-0.12515668733881974,False,Normal
2018-06-12,1679.968,2018,6,12,1,24,2,163,0,1580.894,279.414,3658.5540000000005,1351.834,1360.5800133333332,906.4645677202728,1680.5838850574714,-0.08223206700041581,False,Normal
2018-06-13,1156.018,2018,6,13,2,24,2,164,0,1679.968,491.11199999999997,1078.222,1446.8205714285712,1363.1732133333333,833.1078840205834,1680.0819081339714,-0.30923768730752693,False,Normal
2018-06-15,4057.51,2018,6,15,4,24,2,166,0,1156.018,31.349999999999998,449.469,2021.9862857142857,1483.4412466666665,1053.6322603379588,1682.3547839388145,0.9478574387085441,False,Normal
2018-06-16,2724.194,2018,6,16,5,24,2,167,1,4057.51,2227.038,970.384,2093.0085714285715,1541.9015800000002,1086.0161104654896,1683.3498548233047,0.3701873830822512,False,Normal
2018-06-17,3896.672,2018,6,17,6,24,2,168,1,2724.194,939.1329999999999,3066.378,2515.5141428571433,1569.5780466666665,1136.4258428037074,1685.4618034351145,0.8781730605065111,False,Normal
2018-06-18,1031.1555,2018,6,18,0,25,2,169,0,3896.672,2513.3430000000003,4182.062,2303.7730714285713,1464.54783,1267.4290298742603,1684.8380605338418,-0.3633353860680893,False,Normal
2018-06-19,1900.193,2018,6,19,1,25,2,170,0,1031.1555,1580.894,421.264,2349.3872142857144,1513.8454633333333,1242.5790549332442,1685.0431604761905,0.01318221438546742,False,Normal
2018-06-20,1028.228,2018,6,20,2,25,2,171,0,1900.193,1679.968,221.024,2256.2815,1540.7522633333333,1322.9181829930208,1684.4182174119885,-0.36460374937269674,False,Normal
2018-06-21,595.656,2018,6,21,3,25,2,172,0,1028.228,1156.018,1830.508,2176.2297857142858,1499.59053,1414.3852879407107,1683.383272338403,-0.5520191042490927,False,Normal
2018-06-22,579.019,2018,6,22,4,25,2,173,0,595.656,4057.51,4919.182,1679.3025,1354.91843,1244.0675500675409,1682.3344933523267,-0.5592272204911949,False,Normal
2018-06-24,1184.684,2018,6,24,6,25,2,175,1,579.019,2724.194,2997.578,1459.3725000000002,1294.4886299999998,1161.9300892807848,1681.8623391840608,-0.2968179084894648,False,Normal
2018-06-25,1508.3519999999999,2018,6,25,0,26,2,176,0,1184.684,3896.672,538.02,1118.1839285714286,1326.83303,473.91839031314584,1681.697874407583,-0.15658610180263974,False,Normal
2018-06-26,4224.136,2018,6,26,1,26,2,177,0,1508.3519999999999,1031.1555,336.56199999999995,1574.324,1456.41883,1260.3246812728999,1684.1054862689393,1.020049515222129,False,Normal
2018-06-27,1644.906,2018,6,27,2,26,2,178,0,4224.136,1900.193,241.436,1537.8544285714286,1503.2011633333334,1252.9957980400102,1684.0684006622516,-0.09742296509986798,False,Normal
2018-06-29,4521.9912,2018,6,29,4,26,2,180,0,1644.906,1028.228,886.026,2036.9634571428574,1624.4000033333334,1649.3218422793557,1686.7507473534972,1.1490977153131654,False,Normal
2018-06-30,4721.977,2018,6,30,5,26,2,181,1,4521.9912,595.656,270.24,2626.437885714286,1772.7912366666667,1780.5029749227226,1689.6168722379603,1.23574319786229,False,Normal
2018-07-01,639.83,2018,7,1,6,26,3,182,1,4721.977,579.019,2084.908,2635.125171428572,1724.6219700000001,1768.9593728952188,1688.626507264151,-0.5328803576674603,False,Normal
2018-07-02,169.192,2018,7,2,0,27,3,183,0,639.83,1184.684,1480.103,2490.054885714286,1680.9249366666666,1941.0062973158704,1687.1944295004714,-0.7367881181982325,False,Normal
2018-07-03,6963.4039999999995,2018,7,3,1,27,3,184,0,169.192,1508.3519999999999,691.108,3269.3480285714286,1890.00147,2496.6998151643797,1692.1626117702447,2.2068597672068972,False,Normal
2018-07-05,476.35400000000004,2018,7,5,3,27,3,186,0,6963.4039999999995,4224.136,736.8904,2733.9505999999997,1881.3169233333333,2654.6720616633534,1691.0188595484478,-0.6037076709327056,False,Normal
2018-07-06,380.37800000000004,2018,7,6,4,27,3,187,0,476.35400000000004,1644.906,586.042,2553.303742857143,1874.4614566666667,2781.1435107274433,1689.7870542293233,-0.6452900574478221,False,Normal
2018-07-07,1620.25,2018,7,7,5,27,3,188,1,380.37800000000004,4521.9912,135.70600000000002,2138.7692857142856,1923.9462566666666,2652.0602882037842,1689.7217612206573,-0.10810537863988538,False,Normal
2018-07-08,1980.2640000000001,2018,7,8,6,27,3,189,1,1620.25,4721.977,2952.036,1747.0959999999998,1891.5538566666667,2397.1805913358507,1689.9943149155722,0.04787362964190548,False,Normal
2018-07-09,1671.214,2018,7,9,0,28,3,190,0,1980.2640000000001,639.83,279.414,1894.4365714285716,1937.9471899999999,2348.9928373705725,1689.9767138706654,-0.08602480905627702,False,Normal
2018-07-10,359.21399999999994,2018,7,10,1,28,3,191,0,1671.214,169.192,491.11199999999997,1921.582571428571,1933.5505899999998,2326.7246390393775,1688.7306813670411,-0.6544595334439662,False,Normal
2018-07-11,1728.892,2018,7,11,2,28,3,192,0,359.21399999999994,6963.4039999999995,31.349999999999998,1173.795142857143,1990.1353233333332,728.5544301202034,1688.7682504209542,-0.061035344091922454,False,Normal
2018-07-12,3.816,2018,7,12,3,28,3,193,0,1728.892,476.35400000000004,2227.038,1106.2897142857141,1916.0279233333333,820.0891732662589,1687.1935286915887,-0.8084386219942222,False,Normal
2018-07-13,504.542,2018,7,13,4,28,3,194,0,3.816,380.37800000000004,939.1329999999999,1124.0274285714286,1901.5415566666668,802.9349934049768,1686.089278898226,-0.5914949895218519,False,Normal
2018-07-14,3598.9339999999997,2018,7,14,5,28,3,195,1,504.542,1620.25,2513.3430000000003,1406.6965714285714,1937.7279233333334,1237.4597911612796,1687.8736489738806,0.7491756382734761,False,Normal
2018-07-15,2132.229,2018,7,15,6,28,3,196,1,3598.9339999999997,1980.2640000000001,1580.894,1428.4058571428573,1956.1057566666668,1250.4638517121457,1688.2877732525628,0.11371370806536205,False,Normal
2018-07-16,74.284,2018,7,16,0,29,3,197,0,2132.229,1671.214,1679.968,1200.273,1902.5829566666666,1341.1647346510535,1686.784976443203,-0.7779077849834359,False,Normal
2018-07-17,2191.873,2018,7,17,1,29,3,198,0,74.284,359.21399999999994,1156.018,1462.0814285714284,1937.1114566666665,1328.4340291267451,1687.2548257674418,0.13955495859995007,False,Normal
2018-07-18,2106.794,2018,7,18,2,29,3,199,0,2191.873,1728.892,4057.51,1516.0674285714285,1872.08759,1348.6095814956673,1687.6447320631971,0.10269378640773945,False,Normal
2018-07-20,2283.208,2018,7,20,4,29,3,201,0,2106.794,3.816,2724.194,1841.694857142857,1857.3880566666667,1188.2658609124942,1688.1977155988857,0.17912659392917996,False,Normal
2018-07-21,3683.832,2018,7,21,5,29,3,202,1,2283.208,504.542,3896.672,2295.8791428571426,1850.29339,1199.538971804076,1690.0489533395175,0.7859583907361789,False,Normal
2018-07-22,556.3140000000001,2018,7,22,6,29,3,203,1,3683.832,3598.9339999999997,1031.1555,1861.2191428571427,1834.46534,1199.9300108465122,1688.9982258572752,-0.56906434733359,False,Normal
2018-07-23,898.188,2018,7,23,0,30,3,204,0,556.3140000000001,2132.229,1900.193,1684.9275714285716,1801.0651733333334,1243.3438648745778,1688.2659941666666,-0.42094464232953754,False,Normal
2018-07-24,2399.96,2018,7,24,1,30,3,205,0,898.188,74.284,1028.228,2017.167,1846.7895733333332,1034.3952494388377,1688.9243604995374,0.22971035226889905,False,Normal
2018-07-25,798.742,2018,7,25,2,30,3,206,0,2399.96,2191.873,595.656,1818.1482857142857,1853.5591066666668,1125.2125240820978,1688.1016411275416,-0.4640304347086977,False,Normal
2018-07-26,2012.3020000000001,2018,7,26,3,30,3,207,0,798.742,2106.794,579.019,1804.6494285714286,1901.3352066666666,1121.7340095059315,1688.4009951061864,0.06175435502295182,False,Normal
2018-07-27,947.832,2018,7,27,4,30,3,208,0,2012.3020000000001,2283.208,1184.684,1613.8814285714286,1893.44014,1140.1822894711115,1687.7178133763837,-0.3994359735357095,False,Normal
2018-07-28,1170.5639999999999,2018,7,28,5,30,3,209,1,947.832,3683.832,1508.3519999999999,1254.8431428571428,1882.18054,684.2964098739963,1687.2411739170507,-0.30293551390741774,False,Normal
2018-07-29,1391.294,2018,7,29,6,30,3,210,1,1170.5639999999999,556.3140000000001,4224.136,1374.126,1787.7524733333332,611.0982643754044,1686.9686627071821,-0.207302437143626,False,Normal
2018-07-30,523.376,2018,7,30,0,31,3,211,0,1391.294,898.188,1644.906,1320.5814285714284,1750.36814,673.0324369455881,1685.898200275989,-0.5833350050713048,False,Normal
